Distal Minor Axis,5.20886944288198
Proximal Minor Axis,7.718598045531482
DIP Minor Axis,8.15661795861088
Distal Major Axis,8.266820245080291
Proximal Major Axis,8.731766576106715
DIP Major Axis,8.69852176404254
Dist Plane Offset,8.933028183324462
Prox Plane Offset,13.61287613257107
Radial-Ulnar Offset,2.371524961281342
Largest Minor,8.518598045531482
